"municipality","votes","parties","file","district"
"由仁町",433,"公明党","000520875.xls","北海道"
"由仁町",419,"新党大地","000520875.xls","北海道"
"由仁町",223,"日本共産党","000520875.xls","北海道"
"由仁町",844,"自由民主党","000520875.xls","北海道"
"由仁町",383,"希望の党","000520875.xls","北海道"
"由仁町",55,"日本維新の会","000520875.xls","北海道"
"由仁町",918,"立憲民主党","000520875.xls","北海道"
"由仁町",41,"幸福実現党","000520875.xls","北海道"
"由仁町",48,"社会民主党","000520875.xls","北海道"
"由仁町",3364,"得票数計","000520875.xls","北海道"
"長沼町",772,"公明党","000520875.xls","北海道"
"長沼町",618,"新党大地","000520875.xls","北海道"
"長沼町",468,"日本共産党","000520875.xls","北海道"
"長沼町",2088,"自由民主党","000520875.xls","北海道"
"長沼町",670,"希望の党","000520875.xls","北海道"
"長沼町",133,"日本維新の会","000520875.xls","北海道"
"長沼町",1372,"立憲民主党","000520875.xls","北海道"
"長沼町",30,"幸福実現党","000520875.xls","北海道"
"長沼町",79,"社会民主党","000520875.xls","北海道"
"長沼町",6230,"得票数計","000520875.xls","北海道"
"栗山町",960,"公明党","000520875.xls","北海道"
"栗山町",754,"新党大地","000520875.xls","北海道"
"栗山町",531,"日本共産党","000520875.xls","北海道"
"栗山町",1711,"自由民主党","000520875.xls","北海道"
"栗山町",750,"希望の党","000520875.xls","北海道"
"栗山町",147,"日本維新の会","000520875.xls","北海道"
"栗山町",1883,"立憲民主党","000520875.xls","北海道"
"栗山町",61,"幸福実現党","000520875.xls","北海道"
"栗山町",89,"社会民主党","000520875.xls","北海道"
"栗山町",6886,"得票数計","000520875.xls","北海道"
"月形町",273,"公明党","000520875.xls","北海道"
"月形町",172,"新党大地","000520875.xls","北海道"
"月形町",94,"日本共産党","000520875.xls","北海道"
"月形町",646,"自由民主党","000520875.xls","北海道"
"月形町",242,"希望の党","000520875.xls","北海道"
"月形町",53,"日本維新の会","000520875.xls","北海道"
"月形町",540,"立憲民主党","000520875.xls","北海道"
"月形町",18,"幸福実現党","000520875.xls","北海道"
"月形町",42,"社会民主党","000520875.xls","北海道"
"月形町",2080,"得票数計","000520875.xls","北海道"
"浦臼町",128,"公明党","000520875.xls","北海道"
"浦臼町",89,"新党大地","000520875.xls","北海道"
"浦臼町",70,"日本共産党","000520875.xls","北海道"
"浦臼町",336,"自由民主党","000520875.xls","北海道"
"浦臼町",102,"希望の党","000520875.xls","北海道"
"浦臼町",13,"日本維新の会","000520875.xls","北海道"
"浦臼町",346,"立憲民主党","000520875.xls","北海道"
"浦臼町",8,"幸福実現党","000520875.xls","北海道"
"浦臼町",13,"社会民主党","000520875.xls","北海道"
"浦臼町",1105,"得票数計","000520875.xls","北海道"
"新十津川町",458,"公明党","000520875.xls","北海道"
"新十津川町",307,"新党大地","000520875.xls","北海道"
"新十津川町",251,"日本共産党","000520875.xls","北海道"
"新十津川町",1216,"自由民主党","000520875.xls","北海道"
"新十津川町",454,"希望の党","000520875.xls","北海道"
"新十津川町",72,"日本維新の会","000520875.xls","北海道"
"新十津川町",1111,"立憲民主党","000520875.xls","北海道"
"新十津川町",29,"幸福実現党","000520875.xls","北海道"
"新十津川町",67,"社会民主党","000520875.xls","北海道"
"新十津川町",3965,"得票数計","000520875.xls","北海道"
"妹背牛町",208,"公明党","000520875.xls","北海道"
"妹背牛町",109,"新党大地","000520875.xls","北海道"
"妹背牛町",110,"日本共産党","000520875.xls","北海道"
"妹背牛町",695,"自由民主党","000520875.xls","北海道"
"妹背牛町",191,"希望の党","000520875.xls","北海道"
"妹背牛町",34,"日本維新の会","000520875.xls","北海道"
"妹背牛町",527,"立憲民主党","000520875.xls","北海道"
"妹背牛町",9,"幸福実現党","000520875.xls","北海道"
"妹背牛町",22,"社会民主党","000520875.xls","北海道"
"妹背牛町",1905,"得票数計","000520875.xls","北海道"
"秩父別町",182,"公明党","000520875.xls","北海道"
"秩父別町",88,"新党大地","000520875.xls","北海道"
"秩父別町",80,"日本共産党","000520875.xls","北海道"
"秩父別町",554,"自由民主党","000520875.xls","北海道"
"秩父別町",170,"希望の党","000520875.xls","北海道"
"秩父別町",34,"日本維新の会","000520875.xls","北海道"
"秩父別町",400,"立憲民主党","000520875.xls","北海道"
"秩父別町",10,"幸福実現党","000520875.xls","北海道"
"秩父別町",15,"社会民主党","000520875.xls","北海道"
"秩父別町",1533,"得票数計","000520875.xls","北海道"
"雨竜町",184,"公明党","000520875.xls","北海道"
"雨竜町",103,"新党大地","000520875.xls","北海道"
"雨竜町",85,"日本共産党","000520875.xls","北海道"
"雨竜町",481,"自由民主党","000520875.xls","北海道"
"雨竜町",171,"希望の党","000520875.xls","北海道"
"雨竜町",28,"日本維新の会","000520875.xls","北海道"
"雨竜町",478,"立憲民主党","000520875.xls","北海道"
"雨竜町",13,"幸福実現党","000520875.xls","北海道"
"雨竜町",20,"社会民主党","000520875.xls","北海道"
"雨竜町",1563,"得票数計","000520875.xls","北海道"
"北竜町",133,"公明党","000520875.xls","北海道"
"北竜町",87,"新党大地","000520875.xls","北海道"
"北竜町",60,"日本共産党","000520875.xls","北海道"
"北竜町",397,"自由民主党","000520875.xls","北海道"
"北竜町",130,"希望の党","000520875.xls","北海道"
"北竜町",20,"日本維新の会","000520875.xls","北海道"
"北竜町",445,"立憲民主党","000520875.xls","北海道"
"北竜町",6,"幸福実現党","000520875.xls","北海道"
"北竜町",25,"社会民主党","000520875.xls","北海道"
"北竜町",1303,"得票数計","000520875.xls","北海道"
"沼田町",230,"公明党","000520875.xls","北海道"
"沼田町",154,"新党大地","000520875.xls","北海道"
"沼田町",230,"日本共産党","000520875.xls","北海道"
"沼田町",609,"自由民主党","000520875.xls","北海道"
"沼田町",234,"希望の党","000520875.xls","北海道"
"沼田町",33,"日本維新の会","000520875.xls","北海道"
"沼田町",616,"立憲民主党","000520875.xls","北海道"
"沼田町",13,"幸福実現党","000520875.xls","北海道"
"沼田町",21,"社会民主党","000520875.xls","北海道"
"沼田町",2140,"得票数計","000520875.xls","北海道"
"当別町",1032,"公明党","000520875.xls","北海道"
"当別町",723,"新党大地","000520875.xls","北海道"
"当別町",898,"日本共産党","000520875.xls","北海道"
"当別町",2965,"自由民主党","000520875.xls","北海道"
"当別町",1016,"希望の党","000520875.xls","北海道"
"当別町",217,"日本維新の会","000520875.xls","北海道"
"当別町",2262,"立憲民主党","000520875.xls","北海道"
"当別町",61,"幸福実現党","000520875.xls","北海道"
"当別町",102,"社会民主党","000520875.xls","北海道"
"当別町",9276,"得票数計","000520875.xls","北海道"
"新篠津村",185,"公明党","000520875.xls","北海道"
"新篠津村",169,"新党大地","000520875.xls","北海道"
"新篠津村",121,"日本共産党","000520875.xls","北海道"
"新篠津村",823,"自由民主党","000520875.xls","北海道"
"新篠津村",178,"希望の党","000520875.xls","北海道"
"新篠津村",47,"日本維新の会","000520875.xls","北海道"
"新篠津村",388,"立憲民主党","000520875.xls","北海道"
"新篠津村",6,"幸福実現党","000520875.xls","北海道"
"新篠津村",30,"社会民主党","000520875.xls","北海道"
"新篠津村",1947,"得票数計","000520875.xls","北海道"
"島牧村",129,"公明党","000520875.xls","北海道"
"島牧村",33,"新党大地","000520875.xls","北海道"
"島牧村",36,"日本共産党","000520875.xls","北海道"
"島牧村",331,"自由民主党","000520875.xls","北海道"
"島牧村",102,"希望の党","000520875.xls","北海道"
"島牧村",15,"日本維新の会","000520875.xls","北海道"
"島牧村",258,"立憲民主党","000520875.xls","北海道"
"島牧村",6,"幸福実現党","000520875.xls","北海道"
"島牧村",11,"社会民主党","000520875.xls","北海道"
"島牧村",921,"得票数計","000520875.xls","北海道"
"寿都町",165,"公明党","000520875.xls","北海道"
"寿都町",116,"新党大地","000520875.xls","北海道"
"寿都町",173,"日本共産党","000520875.xls","北海道"
"寿都町",697,"自由民主党","000520875.xls","北海道"
"寿都町",143,"希望の党","000520875.xls","北海道"
"寿都町",29,"日本維新の会","000520875.xls","北海道"
"寿都町",379,"立憲民主党","000520875.xls","北海道"
"寿都町",5,"幸福実現党","000520875.xls","北海道"
"寿都町",8,"社会民主党","000520875.xls","北海道"
"寿都町",1715,"得票数計","000520875.xls","北海道"
"黒松内町",160,"公明党","000520875.xls","北海道"
"黒松内町",134,"新党大地","000520875.xls","北海道"
"黒松内町",243,"日本共産党","000520875.xls","北海道"
"黒松内町",523,"自由民主党","000520875.xls","北海道"
"黒松内町",161,"希望の党","000520875.xls","北海道"
"黒松内町",36,"日本維新の会","000520875.xls","北海道"
"黒松内町",453,"立憲民主党","000520875.xls","北海道"
"黒松内町",10,"幸福実現党","000520875.xls","北海道"
"黒松内町",30,"社会民主党","000520875.xls","北海道"
"黒松内町",1750,"得票数計","000520875.xls","北海道"
"蘭越町",306,"公明党","000520875.xls","北海道"
"蘭越町",161,"新党大地","000520875.xls","北海道"
"蘭越町",257,"日本共産党","000520875.xls","北海道"
"蘭越町",946,"自由民主党","000520875.xls","北海道"
"蘭越町",326,"希望の党","000520875.xls","北海道"
"蘭越町",61,"日本維新の会","000520875.xls","北海道"
"蘭越町",859,"立憲民主党","000520875.xls","北海道"
"蘭越町",8,"幸福実現党","000520875.xls","北海道"
"蘭越町",47,"社会民主党","000520875.xls","北海道"
"蘭越町",2971,"得票数計","000520875.xls","北海道"
"ニセコ町",176,"公明党","000520875.xls","北海道"
"ニセコ町",153,"新党大地","000520875.xls","北海道"
"ニセコ町",325,"日本共産党","000520875.xls","北海道"
"ニセコ町",830,"自由民主党","000520875.xls","北海道"
"ニセコ町",311,"希望の党","000520875.xls","北海道"
"ニセコ町",79,"日本維新の会","000520875.xls","北海道"
"ニセコ町",744,"立憲民主党","000520875.xls","北海道"
"ニセコ町",14,"幸福実現党","000520875.xls","北海道"
"ニセコ町",35,"社会民主党","000520875.xls","北海道"
"ニセコ町",2667,"得票数計","000520875.xls","北海道"
"真狩村",163,"公明党","000520875.xls","北海道"
"真狩村",60,"新党大地","000520875.xls","北海道"
"真狩村",41,"日本共産党","000520875.xls","北海道"
"真狩村",507,"自由民主党","000520875.xls","北海道"
"真狩村",159,"希望の党","000520875.xls","北海道"
"真狩村",21,"日本維新の会","000520875.xls","北海道"
"真狩村",347,"立憲民主党","000520875.xls","北海道"
"真狩村",5,"幸福実現党","000520875.xls","北海道"
"真狩村",16,"社会民主党","000520875.xls","北海道"
"真狩村",1319,"得票数計","000520875.xls","北海道"
"留寿都村",80,"公明党","000520875.xls","北海道"
"留寿都村",78,"新党大地","000520875.xls","北海道"
"留寿都村",61,"日本共産党","000520875.xls","北海道"
"留寿都村",383,"自由民主党","000520875.xls","北海道"
"留寿都村",116,"希望の党","000520875.xls","北海道"
"留寿都村",15,"日本維新の会","000520875.xls","北海道"
"留寿都村",182,"立憲民主党","000520875.xls","北海道"
"留寿都村",3,"幸福実現党","000520875.xls","北海道"
"留寿都村",3,"社会民主党","000520875.xls","北海道"
"留寿都村",921,"得票数計","000520875.xls","北海道"
"喜茂別町",212,"公明党","000520875.xls","北海道"
"喜茂別町",62,"新党大地","000520875.xls","北海道"
"喜茂別町",52,"日本共産党","000520875.xls","北海道"
"喜茂別町",408,"自由民主党","000520875.xls","北海道"
"喜茂別町",124,"希望の党","000520875.xls","北海道"
"喜茂別町",25,"日本維新の会","000520875.xls","北海道"
"喜茂別町",387,"立憲民主党","000520875.xls","北海道"
"喜茂別町",2,"幸福実現党","000520875.xls","北海道"
"喜茂別町",23,"社会民主党","000520875.xls","北海道"
"喜茂別町",1295,"得票数計","000520875.xls","北海道"
"京極町",313,"公明党","000520875.xls","北海道"
"京極町",92,"新党大地","000520875.xls","北海道"
"京極町",46,"日本共産党","000520875.xls","北海道"
"京極町",643,"自由民主党","000520875.xls","北海道"
"京極町",228,"希望の党","000520875.xls","北海道"
